row_id,recording_id,segment_id,disfluency_type,detected_token,start_time,end_time,duration,clip_path,confidence,notes,audio_url
4679,443952,443952_seg_0016,repetition,जी जी,156.66,159.42,2.759999999999991,clips/443952_seg_0016.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4680,443952,443952_seg_0017,filler,जी,163.41,163.86,0.45000000000001705,clips/443952_seg_0017.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4681,443952,443952_seg_0018,filler,तो,171.06,172.77,1.710000000000008,clips/443952_seg_0018.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4682,443952,443952_seg_0019,repetition,र र,176.64,190.26,13.620000000000005,clips/443952_seg_0019.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4683,443952,443952_seg_0020,repetition,धर्मशाला धर्मशाला,192.21,194.85,2.6399999999999864,clips/443952_seg_0020.wav,0.8,Found repetition near token(s): 'धर्मशाला धर्मशाला',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4684,443952,443952_seg_0021,filler,जी,197.73,202.05,4.320000000000022,clips/443952_seg_0021.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4685,443952,443952_seg_0021,repetition,जी जी,197.73,202.05,4.320000000000022,clips/443952_seg_0021.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4686,443952,443952_seg_0022,filler,जी,216.93,227.58,10.650000000000006,clips/443952_seg_0022.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4687,443952,443952_seg_0022,filler,तो,216.93,227.58,10.650000000000006,clips/443952_seg_0022.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4688,443952,443952_seg_0022,filler,मतलब,216.93,227.58,10.650000000000006,clips/443952_seg_0022.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4689,443952,443952_seg_0023,filler,तो,240.36,244.17,3.809999999999974,clips/443952_seg_0023.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4690,443952,443952_seg_0023,filler,मतलब,240.36,244.17,3.809999999999974,clips/443952_seg_0023.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4691,443952,443952_seg_0024,filler,तो,247.14,257.04,9.900000000000034,clips/443952_seg_0024.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4692,443952,443952_seg_0024,filler,मतलब,247.14,257.04,9.900000000000034,clips/443952_seg_0024.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4693,443952,443952_seg_0025,filler,जी,260.13,260.61,0.4800000000000182,clips/443952_seg_0025.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4694,443952,443952_seg_0026,filler,तो,264.6,266.04,1.4399999999999977,clips/443952_seg_0026.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4695,443952,443952_seg_0028,filler,जी,293.1,293.67,0.5699999999999932,clips/443952_seg_0028.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4696,443952,443952_seg_0028,repetition,जी जी,293.1,293.67,0.5699999999999932,clips/443952_seg_0028.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4697,443952,443952_seg_0029,filler,जी,304.92,305.52,0.5999999999999659,clips/443952_seg_0029.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4698,443952,443952_seg_0030,filler,जी,311.85,314.55,2.6999999999999886,clips/443952_seg_0030.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4699,443952,443952_seg_0031,filler,जी,318.36,322.02,3.659999999999968,clips/443952_seg_0031.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4700,443952,443952_seg_0031,repetition,जी जी,318.36,322.02,3.659999999999968,clips/443952_seg_0031.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4701,443952,443952_seg_0032,filler,जी,334.92,336.6,1.6800000000000068,clips/443952_seg_0032.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4702,443952,443952_seg_0032,repetition,जी जी,334.92,336.6,1.6800000000000068,clips/443952_seg_0032.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4703,443952,443952_seg_0034,filler,जी,368.61,369.57,0.9599999999999795,clips/443952_seg_0034.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4704,443952,443952_seg_0034,repetition,जी जी,368.61,369.57,0.9599999999999795,clips/443952_seg_0034.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4705,443952,443952_seg_0036,filler,जी,377.7,384.75,7.050000000000011,clips/443952_seg_0036.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4706,443952,443952_seg_0036,filler,तो,377.7,384.75,7.050000000000011,clips/443952_seg_0036.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4707,443952,443952_seg_0036,repetition,ब ब,377.7,384.75,7.050000000000011,clips/443952_seg_0036.wav,0.8,Found repetition near token(s): 'ब ब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4708,443952,443952_seg_0038,filler,तो,403.77,406.02,2.25,clips/443952_seg_0038.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4709,443952,443952_seg_0041,filler,जी,417.78,420.75,2.9700000000000273,clips/443952_seg_0041.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4710,443952,443952_seg_0041,filler,हाँ,417.78,420.75,2.9700000000000273,clips/443952_seg_0041.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4711,443952,443952_seg_0041,repetition,जी जी,417.78,420.75,2.9700000000000273,clips/443952_seg_0041.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4712,443952,443952_seg_0042,filler,हम्म,427.2,433.23,6.03000000000003,clips/443952_seg_0042.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4713,443952,443952_seg_0042,repetition,ह ह,427.2,433.23,6.03000000000003,clips/443952_seg_0042.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4714,443952,443952_seg_0043,filler,तो,439.44,443.58,4.139999999999986,clips/443952_seg_0043.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4715,443952,443952_seg_0045,repetition,ज ज,456.87,458.4,1.5299999999999727,clips/443952_seg_0045.wav,0.8,Found repetition near token(s): 'ज ज',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4716,443952,443952_seg_0046,filler,तो,463.02,467.01,3.990000000000009,clips/443952_seg_0046.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4717,443952,443952_seg_0046,repetition,हा हा,463.02,467.01,3.990000000000009,clips/443952_seg_0046.wav,0.8,Found repetition near token(s): 'हा हा',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4718,443952,443952_seg_0047,filler,जी,483.15,483.48,0.3300000000000409,clips/443952_seg_0047.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4719,443952,443952_seg_0048,filler,जी,490.68,492.84,2.159999999999968,clips/443952_seg_0048.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4720,443952,443952_seg_0048,repetition,जी जी,490.68,492.84,2.159999999999968,clips/443952_seg_0048.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4721,443952,443952_seg_0049,filler,हूँ,495.06,501.69,6.6299999999999955,clips/443952_seg_0049.wav,0.9,Found filler near token(s): 'हूँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4722,443952,443952_seg_0050,filler,हम्म,504.45,506.37,1.920000000000016,clips/443952_seg_0050.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4723,443952,443952_seg_0052,filler,जी,513.81,516.12,2.310000000000059,clips/443952_seg_0052.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4724,443952,443952_seg_0053,filler,मतलब,519.75,533.73,13.980000000000018,clips/443952_seg_0053.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4725,443952,443952_seg_0053,filler,तो,519.75,533.73,13.980000000000018,clips/443952_seg_0053.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4726,443952,443952_seg_0054,filler,मतलब,533.73,544.74,11.009999999999991,clips/443952_seg_0054.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4727,443952,443952_seg_0054,filler,तो,533.73,544.74,11.009999999999991,clips/443952_seg_0054.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4728,443952,443952_seg_0055,filler,तो,547.59,555.36,7.769999999999982,clips/443952_seg_0055.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4729,443952,443952_seg_0055,filler,हाँ,547.59,555.36,7.769999999999982,clips/443952_seg_0055.wav,0.9,Found filler near token(s): 'हाँ',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4730,443952,443952_seg_0055,filler,मतलब,547.59,555.36,7.769999999999982,clips/443952_seg_0055.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4731,443952,443952_seg_0056,filler,जी,559.47,559.86,0.38999999999998636,clips/443952_seg_0056.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4732,443952,443952_seg_0058,filler,तो,569.88,574.44,4.560000000000059,clips/443952_seg_0058.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4733,443952,443952_seg_0058,repetition,ब ब,569.88,574.44,4.560000000000059,clips/443952_seg_0058.wav,0.8,Found repetition near token(s): 'ब ब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4734,443952,443952_seg_0059,filler,जी,585.48,585.9,0.4199999999999591,clips/443952_seg_0059.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4735,443952,443952_seg_0059,repetition,जी जी,585.48,585.9,0.4199999999999591,clips/443952_seg_0059.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4736,443952,443952_seg_0063,filler,तो,621.96,636.81,14.849999999999909,clips/443952_seg_0063.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4737,443952,443952_seg_0063,filler,मतलब,621.96,636.81,14.849999999999909,clips/443952_seg_0063.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4738,443952,443952_seg_0063,repetition,र र,621.96,636.81,14.849999999999909,clips/443952_seg_0063.wav,0.8,Found repetition near token(s): 'र र',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4739,443952,443952_seg_0063,repetition,म म,621.96,636.81,14.849999999999909,clips/443952_seg_0063.wav,0.8,Found repetition near token(s): 'म म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4740,443952,443952_seg_0063,repetition,ह ह,621.96,636.81,14.849999999999909,clips/443952_seg_0063.wav,0.8,Found repetition near token(s): 'ह ह',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4741,443952,443952_seg_0064,filler,तो,636.81,640.98,4.170000000000073,clips/443952_seg_0064.wav,0.9,Found filler near token(s): 'तो',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4742,443952,443952_seg_0065,filler,जी,646.23,654.45,8.220000000000027,clips/443952_seg_0065.wav,0.9,Found filler near token(s): 'जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4743,443952,443952_seg_0065,repetition,जी जी,646.23,654.45,8.220000000000027,clips/443952_seg_0065.wav,0.8,Found repetition near token(s): 'जी जी',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4744,443952,443952_seg_0066,filler,हम्म,656.58,656.97,0.38999999999998636,clips/443952_seg_0066.wav,0.9,Found filler near token(s): 'हम्म',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
4745,443952,443952_seg_0067,filler,मतलब,659.22,663.15,3.92999999999995,clips/443952_seg_0067.wav,0.9,Found filler near token(s): 'मतलब',https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/557922/443952_audio.wav
